GUIA,FECHA_DE_PEDIDO,FECHA_DE_EMBARQUE,DIAS_EMBARQUE,A_TIEMPO,ID_PEDIDO,FACTURA,IMPORTE_FACTURA,CLIENTE,COSIGNADO,CAJAS,N_PIEZAS,TIPO_UNIDAD,TARIFA_CAMION,TARIFA_PAQUETERIA,MANIOBRAS,REPARTOS,COSTO_TOTAL_FLETE,TIPO_FLETE,NEGOCIO,LINEA_TRANSPORTE,STATUS,MES,UBICACION,CIUDAD,ESTADO,RUTA
2565,2006-01-12,2006-01-17,5,0,66297,409924,16869,COMERSA,MIXCOAC,48,284,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,CORTES,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2565,2006-01-12,2006-01-17,5,0,66416,409926,3702,COMERSA,SAN ANGEL. ,13,90,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,CORTES,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2566,2006-01-12,2006-01-17,5,0,66291,409921,6517,COMERSA,LA VILLA,18,112,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,MEJIA,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2566,2006-01-12,2006-01-17,5,0,66307,409922,10991,COMERSA,ARAGON,37,212,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,MEJIA,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2566,2006-01-12,2006-01-17,5,0,66372,409923,1321,COMERSA,TENAYUCA,4,24,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,MEJIA,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2567,2006-01-16,2006-01-17,1,1,66500,409929,22055,TIENDAS UNAM,CD. UNIVERSITARIA,58,361,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2568,2006-01-12,2006-01-17,5,0,66286,409930,15410,COMERSA,INSURGENTES,55,344,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,LEDESMA ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2568,2006-01-12,2006-01-17,5,0,66389,409931,19793,COMERSA,MEGA COAPA ,63,372,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,LEDESMA ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2568,2006-01-12,2006-01-17,5,0,66298,409932,7537,COMERSA,TLALPAN,22,130,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,LEDESMA ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2569,2006-01-12,2006-01-17,5,0,66337,409933,1338,COMERSA,TULYEHUALCO ,3,18,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2569,2006-01-12,2006-01-17,5,0,66354,409934,3923,COMERSA,IZTAPALAPA ,7,56,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2569,2006-01-12,2006-01-17,5,0,66374,409935,4433,COMERSA,IZTAPALAPA ,12,112,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2570,2006-01-12,2006-01-17,5,0,66309,409940,1257,COMERSA,COACALCO II,4,24,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2006-01-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2570,2006-01-12,2006-01-17,5,0,66391,409942,1049,COMERSA,ECATEPEC,1,6,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2006-01-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2570,2006-01-12,2006-01-17,5,0,66352,409941,3492,COMERSA,ARAGON ,10,46,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2006-01-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2571,2006-01-12,2006-01-17,5,0,66450,409936,367,COMERSA,CHALCO ,1,4,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,CHALCO ,EDO DE MEXICO,Local
2571,2006-01-12,2006-01-17,5,0,66365,409937,1356,COMERSA,ACOZAC,4,24,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,CHALCO ,EDO DE MEXICO,Local
2571,2006-01-12,2006-01-17,5,0,66447,409938,1275,COMERSA,CHALCO ,3,12,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,CHALCO ,EDO DE MEXICO,Local
2571,2006-01-12,2006-01-17,5,0,66425,409939,4261,COMERSA,CHALCO ,14,94,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,CHALCO ,EDO DE MEXICO,Local
2572,2006-01-17,2006-01-17,0,1,66557,409946,32138,TIENDAS SORIANA ,MONTERREY ,144,864,TORTON ,6300,0,800,0,7100,LOCAL,HOGAR,VALENCIA ,ENTREGADO ,2006-01-01,Norte,MONTERREY ,NUEVO LEON,Norte
2572,2006-01-17,2006-01-17,0,1,66558,409947,851,TIENDAS SORIANA ,MONTERREY ,4,28,TORTON ,0,0,0,0,0,LOCAL,HOGAR,VALENCIA ,ENTREGADO ,2006-01-01,Norte,MONTERREY ,NUEVO LEON,Norte
2572,2006-01-17,2006-01-17,0,1,66556,409943,66321,TIENDAS SORIANA ,MONTERREY ,255,1704,TORTON ,0,0,0,0,0,LOCAL,HOGAR,VALENCIA ,ENTREGADO ,2006-01-01,Norte,MONTERREY ,NUEVO LEON,Norte
2573,2006-01-12,2006-01-18,6,0,66319,409948,7119,COMERSA,LA VIGA,19,108,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,GARCIA ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2574,2006-01-12,2006-01-18,6,0,66288,409952,31819,COMERSA,PILARES,117,698,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,GARCIA ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2574,2006-01-12,2006-01-18,6,0,66359,409953,5362,COMERSA,O. DE LOS PADRES,18,118,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,GARCIA ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2575,2006-01-12,2006-01-18,6,0,66399,409954,2506,COMERSA,ROMA ,11,76,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,PEREZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2575,2006-01-12,2006-01-18,6,0,66402,409955,973,COMERSA,ROMA ,5,30,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,PEREZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2575,2006-01-12,2006-01-18,6,0,66405,409956,5949,COMERSA,ROMA ,24,158,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,PEREZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2576,2006-01-12,2006-01-18,6,0,66403,409957,8088,COMERSA,JUAREZ,18,116,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,PEREZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2576,2006-01-12,2006-01-18,6,0,66404,409958,3642,COMERSA,ROMA,15,84,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,PEREZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2577,2006-01-17,2006-01-18,1,1,66555,409959,94356,TIENDAS SORIANA ,QUERETARO ,390,2650,TORTON ,3500,0,0,0,3500,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,QUERETARO ,QUERETARO ,Bajío I
2578,2006-01-13,2006-01-18,5,0,66441,409982,11181,COMERSA,ARBOLEDAS,37,244,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2578,2006-01-13,2006-01-18,5,0,66343,409983,3685,COMERSA,TLALNEPANTLA ,11,70,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2578,2006-01-13,2006-01-18,5,0,66417,409984,4967,COMERSA,ARBOLEDAS,20,104,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2579,2006-01-12,2006-01-18,6,0,66303,409986,3415,COMERSA,ALAMEDAS,13,94,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2006-01-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2579,2006-01-12,2006-01-18,6,0,66310,409987,2209,COMERSA,LAS ALAMEDAS,10,64,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2006-01-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2580,2006-01-12,2006-01-18,6,0,66296,409988,16938,COMERSA,L. ANAHUAC,63,376,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2006-01-01,Centro,HUIXQUILUCAN ,EDO DE MEXICO,Centro_Occidente
2580,2006-01-12,2006-01-18,6,0,66301,409989,2288,COMERSA,HERRADURA ,10,56,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2006-01-01,Centro,HUIXQUILUCAN ,EDO DE MEXICO,Centro_Occidente
2580,2006-01-12,2006-01-18,6,0,66351,409990,5125,COMERSA,V. DE LA HDA ,14,88,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2006-01-01,Centro,HUIXQUILUCAN ,EDO DE MEXICO,Centro_Occidente
2581,2006-01-12,2006-01-18,6,0,66312,409991,4992,COMERSA,ROJO GOMEZ,11,56,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,RUIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2581,2006-01-12,2006-01-18,6,0,66353,409994,3184,COMERSA,ZARAGOZA,7,34,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2581,2006-01-12,2006-01-18,6,0,66398,409996,3417,COMERSA,ERMITA,6,32,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2582,2006-01-12,2006-01-18,6,0,66318,409992,5089,COMERSA,LOS REYES,10,58,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,RUIZ,ENTREGADO ,2006-01-01,Centro,LOS  REYES,EDO DE MEXICO,Local
2582,2006-01-12,2006-01-18,6,0,66327,409993,4331,COMERSA,NETZAHUALCOYOTL,13,96,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2006-01-01,Centro,NEZAHUALCOYOTL,EDO DE MEXICO,Local
2582,2006-01-12,2006-01-18,6,0,66396,409995,4791,COMERSA,TEXCOCO II,10,54,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2006-01-01,Centro,TEXCOCO,EDO DE MEXICO,Local
2583,2006-01-13,2006-01-18,5,0,66383,409997,8518,COMERSA,MEGA S. MATEO ,31,204,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2006-01-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2583,2006-01-13,2006-01-18,5,0,66324,409998,911,COMERSA,NAUCALPAN ,2,30,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2006-01-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2583,2006-01-13,2006-01-18,5,0,66325,409999,6930,COMERSA,NAUCALPAN ,18,102,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2006-01-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2583,2006-01-20,2006-01-20,0,1,66702,410186,6930,COMERSA,VILLA COAPA ,18,102,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2584,2006-01-13,2006-01-18,5,0,66381,410000,6976,COMERSA,MEGA TLATELOLCO ,23,150,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,ORTIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2584,2006-01-13,2006-01-18,5,0,66340,410001,5362,COMERSA,TACUBA,18,104,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ORTIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2584,2006-01-13,2006-01-18,5,0,66350,410002,1025,COMERSA,S. MA LA RIVERA,4,26,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ORTIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2585,2006-01-13,2006-01-18,5,0,66442,410003,12527,COMERSA,COYOACAN ,45,272,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,ORTIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2585,2006-01-13,2006-01-18,5,0,66443,410004,13939,COMERSA,GRAN SUR,33,202,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ORTIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2585,2006-01-13,2006-01-18,5,0,66407,410005,3299,COMERSA,DEL VALLE ,11,76,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,ORTIZ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2586,2006-01-13,2006-01-18,5,0,66382,410006,10533,COMERSA,MEGA IZCALLI,26,150,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2586,2006-01-13,2006-01-18,5,0,66433,410007,3284,COMERSA,MEGA S. MIGUEL ,9,44,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2586,2006-01-13,2006-01-18,5,0,66333,410008,509,COMERSA,C. IZCALLI ,3,8,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2587,2006-01-13,2006-01-18,5,0,66302,410009,3742,COMERSA,SATELITE ,11,66,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2587,2006-01-13,2006-01-18,5,0,66342,410010,5665,COMERSA,C.C. VALLARTA ,17,98,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2587,2006-01-13,2006-01-18,5,0,66444,410013,6867,COMERSA,SATELITE ,26,142,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2588,2006-01-13,2006-01-18,5,0,66401,410011,987,COMERSA,DEL VALLE ,3,20,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2588,2006-01-13,2006-01-18,5,0,66408,410012,4349,COMERSA,DEL VALLE ,12,82,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2588,2006-01-13,2006-01-18,5,0,66409,410014,3497,COMERSA,COYOACAN ,12,82,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2589,2006-01-17,2006-01-18,1,1,66532,410046,15296,NUEVA WAL MART ,GUADALAJARA ,42,200,TRAILER,7000,0,0,0,7000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,GUADALAJARA ,JALISCO ,Occidente
2589,2006-01-17,2006-01-18,1,1,66533,410047,10691,NUEVA WAL MART ,GUADALAJARA ,27,86,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,GUADALAJARA ,JALISCO ,Occidente
2589,2006-01-17,2006-01-18,1,1,66544,410048,581,NUEVA WAL MART ,GUADALAJARA ,3,16,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,GUADALAJARA ,JALISCO ,Occidente
2589,2006-01-17,2006-01-18,1,1,66543,410038,46678,NUEVA WAL MART ,GUADALAJARA ,2,3992,TRAILER,0,0,0,0,0,LOCAL,IRWIN,TIGRE,ENTREGADO ,2006-01-01,Centro,GUADALAJARA ,JALISCO ,Occidente
2591,2006-01-12,2006-01-18,6,0,66265,409964,728,H.E.B. ,IZTAPALAPA ,1,4,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66266,409965,165,H.E.B. ,IZTAPALAPA ,1,2,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66267,409966,161,H.E.B. ,IZTAPALAPA ,1,8,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66268,409967,1604,H.E.B. ,IZTAPALAPA ,2,10,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66269,409968,215,H.E.B. ,IZTAPALAPA ,1,6,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66270,409969,3379,H.E.B. ,IZTAPALAPA ,6,36,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66271,409970,428,H.E.B. ,IZTAPALAPA ,1,4,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66272,409971,2083,H.E.B. ,IZTAPALAPA ,3,14,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66273,409972,219,H.E.B. ,IZTAPALAPA ,1,12,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66274,409973,246,H.E.B. ,IZTAPALAPA ,1,6,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66276,409974,215,H.E.B. ,IZTAPALAPA ,1,6,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66277,409975,602,H.E.B. ,IZTAPALAPA ,1,4,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66278,409976,3643,H.E.B. ,IZTAPALAPA ,14,86,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66279,409977,495,H.E.B. ,IZTAPALAPA ,3,6,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66280,409978,602,H.E.B. ,IZTAPALAPA ,1,4,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66281,409979,765,H.E.B. ,IZTAPALAPA ,3,22,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66282,409980,1754,H.E.B. ,IZTAPALAPA ,2,12,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2591,2006-01-12,2006-01-18,6,0,66283,409981,2181,H.E.B. ,IZTAPALAPA ,5,30,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2592,2006-01-13,2006-01-18,5,0,66390,410066,2407,COMERSA,MORELIA 3P,6,34,CAMIONETA ,3800,0,0,600,3800,LOCAL,HOGAR,GARCIA ,ENTREGADO ,2006-01-01,Centro,MORELIA ,MICHOACAN ,Centro_Occidente
2592,2006-01-13,2006-01-18,5,0,66308,410062,15450,COMERSA,URUAPAN,61,362,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,GARCIA ,ENTREGADO ,2006-01-01,Centro,URUAPAN,MICHOACAN ,Centro_Occidente
2592,2006-01-13,2006-01-18,5,0,66330,410063,2180,COMERSA,MORELIA II,8,40,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,GARCIA ,ENTREGADO ,2006-01-01,Centro,MORELIA ,MICHOACAN ,Centro_Occidente
2592,2006-01-13,2006-01-18,5,0,66371,410064,11937,COMERSA,MEGA MORELIA,36,220,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,GARCIA ,ENTREGADO ,2006-01-01,Centro,MORELIA ,MICHOACAN ,Centro_Occidente
2597,2006-01-13,2006-01-18,5,0,66362,410055,5889,COMERSA,SAN J. DEL RIO,14,82,TORTON ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,TEPEJI DEL RIO,QUERETARO ,Bajío I
2597,2006-01-13,2006-01-18,5,0,66323,410054,9424,COMERSA,QRO II,27,186,TORTON ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,QUERETARO ,QUERETARO ,Bajío I
2597,2006-01-13,2006-01-18,5,0,66387,410056,7960,COMERSA,QRO ESTADIO ,21,122,TORTON ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,QUERETARO ,QUERETARO ,Bajío I
2604,2006-01-17,2006-01-19,2,1,66539,410163,30828,NUEVA WAL MART ,SUPERAMA ,102,924,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2604,2006-01-17,2006-01-19,2,1,66548,409945,7752,NUEVA WAL MART ,SUPERAMA ,7,0,CAMIONETA ,0,0,0,0,0,LOCAL,IRWIN,TIGRE,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2604,2006-01-17,2006-01-19,2,1,66547,410016,25992,NUEVA WAL MART ,SUPERAMA ,17,0,CAMIONETA ,0,0,0,0,0,LOCAL,IRWIN,TIGRE,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2604,2006-01-17,2006-01-19,2,1,66551,410045,6521,NUEVA WAL MART ,SUPERAMA ,6,0,CAMIONETA ,0,0,800,0,800,LOCAL,IRWIN,TIGRE,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2604,2006-01-17,2006-01-19,2,1,66550,410044,28723,NUEVA WAL MART ,SUPERAMA ,21,0,CAMIONETA ,0,0,0,0,0,LOCAL,IRWIN,TIGRE,ENTREGADO ,2006-01-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2605,2006-01-13,2006-01-19,6,0,66385,410170,9477,COMERSA,MEGA PUEBLA ,26,180,TORTON ,0,0,0,0,0,LOCAL,HOGAR,CHAVARRIA ,ENTREGADO ,2006-01-01,Sur,PUEBLA ,PUEBLA ,Golfo I
2605,2006-01-13,2006-01-19,6,0,66366,410171,8274,COMERSA,CHOLULA ,24,178,TORTON ,0,0,0,0,0,LOCAL,HOGAR,CHAVARRIA ,ENTREGADO ,2006-01-01,Sur,PUEBLA ,PUEBLA ,Golfo I
2605,2006-01-13,2006-01-19,6,0,66445,410173,6930,COMERSA,PUEBLA ,21,122,TORTON ,0,0,0,0,0,LOCAL,HOGAR,CHAVARRIA ,ENTREGADO ,2006-01-01,Sur,PUEBLA ,PUEBLA ,Golfo I
2605,2006-01-13,2006-01-19,6,0,66334,410168,5249,COMERSA,PUE ZARAGOZA,13,112,TORTON ,0,0,0,0,0,LOCAL,HOGAR,CHAVARRIA ,ENTREGADO ,2006-01-01,Sur,PUEBLA ,PUEBLA ,Golfo I
2610,2006-01-16,2006-01-20,4,0,66498,410184,56451,TIENDAS CHEDRAUI ,TULTITLAN ,342,684,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
2611,2006-01-16,2006-01-20,4,0,66449,410185,86729,TIENDAS CHEDRAUI ,TULTITLAN ,273,1766,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2006-01-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
2612,2006-01-19,2006-01-20,1,1,66645,410183,12947,MINERVA HERNANDEZ,CENTRO ,20,80,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2006-01-01,Centro,MEXICO ,D.F. ,Local
2613,2006-01-20,2006-01-23,3,0,66677,410232,29169,NUEVA WAL MART ,GUADALAJARA ,87,426,TORTON ,6000,0,800,0,6800,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,GUADALAJARA ,JALISCO ,Occidente
2613,2006-01-20,2006-01-23,3,0,66679,410235,4774,NUEVA WAL MART ,GUADALAJARA ,20,48,TORTON ,0,0,0,0,0,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2006-01-01,Centro,GUADALAJARA ,JALISCO ,Occidente
